tile_id	scores	norm_score
Sparc_chr11_7211__fullTreeAnc3	303.16415	1.2168667
Sparc_chr11_7211__fullTreeAnc30	819.1777	3.288087
Sparc_chr11_7211__fullTreeAnc32	826.5341	3.3176148
Sparc_chr11_7211__fullTreeAnc33	903.14276	3.6251132
Sparc_chr11_7211__fullTreeAnc31	793.75574	3.1860461
Sparc_chr11_7211__fullTreeAnc35	3504.3132	14.065919
Sparc_chr11_7211__fullTreeAnc34	379.79633	1.5244597
Sparc_chr11_7211__fullTreeAnc36	9606.262	38.558453
Sparc_chr11_7211__fullTreeAnc37	10092.911	40.51181
Sparc_chr11_7211__fullTreeAnc38	6315.4736	25.3496
Sparc_chr11_7211__fullTreeAnc39	764.6719	3.0693069
Sparc_chr11_7211__fullTreeAnc4	766.10675	3.0750663
Sparc_chr11_7211__fullTreeAnc40	1776.664	7.131329
Sparc_chr11_7211__fullTreeAnc41	5014.099	20.12603
Sparc_chr11_7211__fullTreeAnc42	2110.9238	8.473011
Sparc_chr11_7211__fullTreeAnc43	5679.0835	22.795202
Sparc_chr11_7211__fullTreeAnc44	2847.379	11.429058
Sparc_chr11_7211__fullTreeAnc45	5311.627	21.320272
Sparc_chr11_7211__fullTreeAnc46	2086.32	8.374254
Sparc_chr11_7211__fullTreeAnc48	1411.539	5.6657586
Sparc_chr11_7211__fullTreeAnc47	2341.033	9.396643
Sparc_chr11_7211__fullTreeAnc5	763.3826	3.064132
Sparc_chr11_7211__fullTreeAnc49	2470.9795	9.918234
Sparc_chr11_7211__fullTreeAnc50	1420.4573	5.7015557
Sparc_chr11_7211__fullTreeAnc51	1401.6558	5.6260886
Sparc_chr11_7211__fullTreeAnc52	1491.4305	5.9864345
Sparc_chr11_7211__fullTreeAnc53	358.72266	1.4398724
Sparc_chr11_7211__fullTreeAnc54	290.6416	1.1666026
Sparc_chr11_7211__fullTreeAnc55	331.60376	1.3310201
Sparc_chr11_7211__fullTreeAnc58	241.17339	0.9680428
Sparc_chr11_7211__fullTreeAnc59	339.59174	1.363083
Sparc_chr11_7211__fullTreeAnc57	229.60693	0.9216164
Sparc_chr11_7211__fullTreeAnc6	177.66165	0.71311384
Sparc_chr11_7211__fullTreeAnc62	255.84233	1.0269223
Sparc_chr11_7211__fullTreeAnc63	309.76114	1.2433463
Sparc_chr11_7211__fullTreeAnc64	459.67508	1.845084
Sparc_chr11_7211__fullTreeAnc65	702.80914	2.8209968
Sparc_chr11_7211__fullTreeAnc66	938.2777	3.7661412
Sparc_chr11_7211__fullTreeAnc68	411.29718	1.6509006
Sparc_chr11_7211__fullTreeAnc67	364.41113	1.4627053
Sparc_chr11_7211__fullTreeAnc69	225.67023	0.9058149
Sparc_chr11_7211__fullTreeAnc7	223.64145	0.8976716
Sparc_chr11_7211__fullTreeAnc70	228.69029	0.9179371
Sparc_chr11_7211__fullTreeAnc71	919.30994	3.6900065
Sparc_chr11_7211__fullTreeAnc72	1162.0397	4.6642966
Sparc_chr11_7211__fullTreeAnc73	945.39355	3.7947032
Sparc_chr11_7211__fullTreeAnc74	757.9901	3.042487
Sparc_chr11_7211__fullTreeAnc75	1164.4849	4.674111
Sparc_chr11_7211__fullTreeAnc76	1160.3431	4.657487
Sparc_chr11_7211__fullTreeAnc78	546.3242	2.192884
Sparc_chr11_7211__fullTreeAnc77	565.4349	2.2695918
Sparc_chr11_7211__fullTreeAnc79	537.3755	2.1569648
Sparc_chr11_7211__fullTreeAnc8	285.32452	1.1452605
Sparc_chr11_7211__fullTreeAnc80	307.16238	1.2329153
Sparc_chr11_7211__fullTreeAnc82	249.57411	1.0017624
Sparc_chr11_7211__fullTreeAnc81	249.57411	1.0017624
Sparc_chr11_7211__fullTreeAnc83	247.45352	0.99325055
Sparc_chr11_7211__fullTreeAnc84	245.91548	0.98707706
Sparc_chr11_7211__fullTreeAnc85	249.57411	1.0017624
Sparc_chr11_7211__fullTreeAnc86	401.97784	1.6134938
Sparc_chr11_7211__fullTreeAnc87	249.57411	1.0017624
Sparc_chr11_7211__fullTreeAnc88	246.82138	0.99071324
Sparc_chr11_7211__fullTreeAnc89	237.54141	0.9534645
Sparc_chr11_7211__fullTreeAnc90	249.91394	1.0031264
Sparc_chr11_7211__fullTreeAnc93	252.31157	1.0127503
Sparc_chr11_7211__fullTreeAnc94	222.6305	0.89361376
Sparc_chr11_7211__fullTreeAnc92	252.31157	1.0127503
Sparc_chr11_7211__fullTreeAnc95	222.3318	0.8924148
Sparc_chr11_7211__fullTreeAnc91	252.31157	1.0127503
Sparc_chr11_7211__fullTreeAnc96	245.3843	0.98494494
Sparc_chr11_7211__fullTreeAnc98	263.92767	1.059376
Sparc_chr11_7211__fullTreeAnc97	246.30211	0.9886289
Sparc_chr11_7211__Gorilla_gorilla	246.4059	0.98904556
Sparc_chr11_7211__fullTreeAnc99	263.92767	1.059376
Sparc_chr11_7211__Hemitragus_hylocrius	581.2898	2.3332317
Sparc_chr11_7211__Helogale_parvula	263.13278	1.0561854
Sparc_chr11_7211__Graphiurus_murinus	261.78018	1.0507562
Sparc_chr11_7211__Giraffa_tippelskirchi	748.4515	3.0042
Sparc_chr11_7211__Heterocephalus_glaber	299.06604	1.2004174
Sparc_chr11_7211__Heterohyrax_brucei	187.29697	0.7517889
Sparc_chr11_7211__Hippopotamus_amphibius	266.1077	1.0681263
Sparc_chr11_7211__Hipposideros_galeritus	283.31033	1.1371758
Sparc_chr11_7211__Hydrochoerus_hydrochaeris	304.61246	1.2226801
Sparc_chr11_7211__Hipposideros_armiger	247.05983	0.9916703
Sparc_chr11_7211__Homo_sapiens	238.98163	0.9592453
Sparc_chr11_7211__Hystrix_cristata	352.46704	1.414763
Sparc_chr11_7211__Indri_indri	328.71365	1.3194196
Sparc_chr11_7211__Inia_geoffrensis	1016.0425	4.07828
Sparc_chr11_7211__Leptonychotes_weddellii	721.7747	2.8971224
Sparc_chr11_7211__Lepus_americanus	725.37604	2.9115777
Sparc_chr11_7211__Lipotes_vexillifer	1784.4374	7.162531
Sparc_chr11_7211__Loxodonta_africana	391.10376	1.5698465
Sparc_chr11_7211__Jaculus_jaculus	725.8012	2.9132843
Sparc_chr11_7211__Kogia_breviceps	938.8584	3.768472
Sparc_chr11_7211__Lemur_catta	1123.7072	4.510434
Sparc_chr11_7211__Lycaon_pictus	359.36368	1.4424454
Sparc_chr11_7211__Macaca_fascicularis	252.31157	1.0127503
Sparc_chr11_7211__Macaca_mulatta	252.31157	1.0127503
Sparc_chr11_7211__Manis_pentadactyla	6339.323	25.44533
Sparc_chr11_7211__Macroglossus_sobrinus	254.82776	1.0228499
Sparc_chr11_7211__Manis_javanica	1915.6587	7.689238
Sparc_chr11_7211__Mandrillus_leucophaeus	239.21846	0.96019596
Sparc_chr11_7211__Macaca_nemestrina	252.31157	1.0127503
Sparc_chr11_7211__Megaderma_lyra	380.2426	1.5262511
Sparc_chr11_7211__Meriones_unguiculatus	534.86725	2.1468968
Sparc_chr11_7211__Mesocricetus_auratus	2171.5576	8.716388
Sparc_chr11_7211__Microtus_ochrogaster	7607.027	30.533749
Sparc_chr11_7211__Microcebus_murinus	524.85455	2.106707
Sparc_chr11_7211__Mesoplodon_bidens	1183.3176	4.749704
Sparc_chr11_7211__Miniopterus_natalensis	2309.314	9.269326
Sparc_chr11_7211__Micronycteris_hirsuta	720.3261	2.8913078
Sparc_chr11_7211__Miniopterus_schreibersii	1288.4713	5.1717787
Sparc_chr11_7211__Mirounga_angustirostris	708.4552	2.8436594
Sparc_chr11_7211__Mirza_coquereli	450.49063	1.8082187
Sparc_chr11_7211__Moschus_moschiferus	1265.7642	5.0806346
Sparc_chr11_7211__Monodon_monoceros	781.4992	3.1368499
Sparc_chr11_7211__Mungos_mungo	279.8714	1.1233723
Sparc_chr11_7211__Mus_musculus	2683.154	10.769878
Sparc_chr11_7211__Mus_caroli	10007.267	40.16804
Sparc_chr11_7211__Mus_pahari	16218.659	65.09987
Sparc_chr11_7211__Mus_spretus	5171.3926	20.757387
Sparc_chr11_7211__Muscardinus_avellanarius	1196.8268	4.803928
Sparc_chr11_7211__Myocastor_coypus	309.35416	1.2417128
Sparc_chr11_7211__Nasalis_larvatus	263.92767	1.059376
Sparc_chr11_7211__Neomonachus_schauinslandi	599.5088	2.4063609
Sparc_chr11_7211__Neophocaena_asiaeorientalis	872.2868	3.501261
Sparc_chr11_7211__Nannospalax_galili	1021.5206	4.100269
Sparc_chr11_7211__Noctilio_leporinus	204.983	0.8227787
Sparc_chr11_7211__Nycticebus_coucang	260.74234	1.0465904
Sparc_chr11_7211__Nomascus_leucogenys	241.35948	0.96878976
Sparc_chr11_7211__Octodon_degus	312.97882	1.2562617
Sparc_chr11_7211__Odobenus_rosmarus	327.98734	1.3165042
Sparc_chr11_7211__Okapia_johnstoni	498.3837	2.000456
Sparc_chr11_7211__Ondatra_zibethicus	1913.466	7.6804366
Sparc_chr11_7211__Odocoileus_virginianus	986.63025	3.9602227
Sparc_chr11_7211__Onychomys_torridus	737.2183	2.9591115
Sparc_chr11_7211__Orycteropus_afer	277.30182	1.1130583
Sparc_chr11_7211__Orcinus_orca	805.9006	3.2347941
Sparc_chr11_7211__Oryctolagus_cuniculus	849.77136	3.4108865
Sparc_chr11_7211__Ovis_canadensis	576.9359	2.3157558
Sparc_chr11_7211__Ovis_aries	588.6277	2.3626852
Sparc_chr11_7211__Otolemur_garnettii	262.48938	1.0536028
Sparc_chr11_7211__Pan_paniscus	275.60034	1.1062287
Sparc_chr11_7211__Pan_troglodytes	272.53912	1.0939413
Sparc_chr11_7211__Panthera_onca	314.47787	1.2622788
Sparc_chr11_7211__Panthera_pardus	240.17746	0.9640453
Sparc_chr11_7211__Panthera_tigris	249.91559	1.003133
Sparc_chr11_7211__Pantholops_hodgsonii	655.67114	2.6317902
Sparc_chr11_7211__Peromyscus_maniculatus	426.9286	1.7136433
Sparc_chr11_7211__Papio_anubis	245.85504	0.98683447
Sparc_chr11_7211__Paradoxurus_hermaphroditus	250.28575	1.0046189
Sparc_chr11_7211__Perognathus_longimembris	399.9407	1.605317
Sparc_chr11_7211__Piliocolobus_tephrosceles	243.31587	0.9766425
Sparc_chr11_7211__Phocoena_phocoena	867.69244	3.4828198
Sparc_chr11_7211__Petromus_typicus	541.5802	2.173842
Sparc_chr11_7211__Pithecia_pithecia	241.38554	0.9688944
Sparc_chr11_7211__Pongo_abelii	262.9783	1.0555652
Sparc_chr11_7211__Platanista_gangetica	1127.9719	4.527552
Sparc_chr11_7211__Procavia_capensis	173.57275	0.69670147
Sparc_chr11_7211__Propithecus_coquereli	919.30994	3.6900065
Sparc_chr11_7211__Pteronotus_parnellii	1142.5323	4.585996
Sparc_chr11_7211__Psammomys_obesus	364.80695	1.464294
Sparc_chr11_7211__Pteropus_alecto	246.6669	0.9900932
Sparc_chr11_7211__Pteropus_vampyrus	496.5441	1.9930722
Sparc_chr11_7211__Puma_concolor	266.74222	1.0706732
Sparc_chr11_7211__Rangifer_tarandus	1011.5735	4.0603423
Sparc_chr11_7211__Rattus_norvegicus	1230.6437	4.9396653
Sparc_chr11_7211__Pygathrix_nemaeus	261.3472	1.0490183
Sparc_chr11_7211__Rousettus_aegyptiacus	312.97662	1.2562529
Sparc_chr11_7211__Rhinopithecus_roxellana	246.30211	0.9886289
Sparc_chr11_7211__Rhinolophus_sinicus	3148.0356	12.63586
Sparc_chr11_7211__Rhinopithecus_bieti	239.00586	0.9593426
Sparc_chr11_7211__Saguinus_imperator	245.22751	0.98431563
Sparc_chr11_7211__Saiga_tatarica	403.49008	1.6195637
Sparc_chr11_7211__Saimiri_boliviensis	279.5464	1.1220677
Sparc_chr11_7211__Semnopithecus_entellus	259.9888	1.0435658
Sparc_chr11_7211__Sigmodon_hispidus	263.11786	1.0561254
Sparc_chr11_7211__Suricata_suricatta	250.42906	1.0051941
Sparc_chr11_7211__Tadarida_brasiliensis	868.5029	3.486073
Sparc_chr11_7211__Spilogale_gracilis	182.48834	0.7324877
Sparc_chr11_7211__Tapirus_indicus	761.5836	3.056911
Sparc_chr11_7211__Tapirus_terrestris	415.84937	1.6691725
Sparc_chr11_7211__Thryonomys_swinderianus	519.0615	2.0834546
Sparc_chr11_7211__Tolypeutes_matacus	649.3593	2.606455
Sparc_chr11_7211__Tragulus_javanicus	642.6835	2.579659
Sparc_chr11_7211__Trichechus_manatus	617.64014	2.479138
Sparc_chr11_7211__Tonatia_saurophila	448.33707	1.7995745
Sparc_chr11_7211__Tupaia_chinensis	430.35486	1.7273959
Sparc_chr11_7211__Tupaia_tana	569.31866	2.285181
Sparc_chr11_7211__Tursiops_truncatus	308.2276	1.2371908
Sparc_chr11_7211__Ursus_maritimus	277.0275	1.1119572
Sparc_chr11_7211__Vulpes_lagopus	354.85846	1.424362
Sparc_chr11_7211__Zalophus_californianus	385.2273	1.546259
Sparc_chr11_7211__Zapus_hudsonius	575.5372	2.3101413
Sparc_chr11_7211__Ziphius_cavirostris	1152.3224	4.6252923
